z6-25818,Port1,Port1.1,Port1.2,Port2,Port2.1,Port2.2,Port3,Port3.1,Port3.2,Port4,Port4.1,Port5,Port5.1,Port7,Port7.1,Port8,Port8.1
# Records: 10192,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 21 Water Potential/Temp,TEROS 21 Water Potential/Temp,TEROS 21 Water Potential/Temp,TEROS 21 Water Potential/Temp,Battery,Battery,Barometer,Barometer
Timestamps, m3/m3 Water Content, degree_C Soil Temperature, mS/cm Saturation Extract EC, m3/m3 Water Content, degree_C Soil Temperature, mS/cm Saturation Extract EC, m3/m3 Water Content, degree_C Soil Temperature, mS/cm Saturation Extract EC, kPa Matric Potential, degree_C Soil Temperature, kPa Matric Potential, degree_C Soil Temperature,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, degree_C Logger Temperature
2024-06-09 04:45,0.433,5.3,0.379,0.228,4.6,0.057,0.203,2.6,0.174,-0.1,4.8,-0.1,3.7,100,8456,64.93,-12.7
2024-06-09 05:00,0.433,5.3,0.379,0.228,4.6,0.056,0.204,2.6,0.175,-0.1,4.8,-0.1,3.7,100,8456,64.92,-12.9
2024-06-09 05:15,0.433,5.3,0.379,0.228,4.6,0.058,0.203,2.6,0.176,-0.1,4.8,-0.1,3.7,100,8451,64.92,-13.2
2024-06-09 05:30,0.433,5.3,0.378,0.228,4.6,0.057,0.203,2.5,0.174,-0.1,4.8,-0.1,3.7,100,8450,64.92,-13.6
2024-06-09 05:45,0.433,5.3,0.379,0.228,4.6,0.056,0.204,2.5,0.175,-0.1,4.8,-0.1,3.7,100,8453,64.92,-14.1
2024-06-09 06:00,0.433,5.3,0.38,0.228,4.5,0.056,0.203,2.5,0.173,-0.1,4.8,-0.1,3.6,100,8450,64.93,-14.4
2024-06-09 06:15,0.433,5.3,0.378,0.228,4.5,0.056,0.203,2.4,0.175,-0.1,4.8,-0.1,3.6,100,8451,64.94,-14.5
2024-06-09 06:30,0.433,5.3,0.379,0.228,4.5,0.058,0.203,2.4,0.176,-0.1,4.8,-0.1,3.6,100,8446,64.93,-14.5
2024-06-09 06:45,0.433,5.3,0.379,0.228,4.5,0.056,0.203,2.4,0.176,-0.1,4.8,-0.1,3.6,100,8447,64.93,-14.4
2024-06-09 07:00,0.433,5.3,0.379,0.228,4.5,0.056,0.203,2.4,0.175,-0.1,4.8,-0.1,3.6,100,8447,64.94,-14.3
2024-06-09 07:15,0.433,5.3,0.378,0.228,4.5,0.056,0.203,2.3,0.174,-0.1,4.8,-0.1,3.6,100,8446,64.94,-14.5
2024-06-09 07:30,0.433,5.3,0.378,0.228,4.5,0.057,0.203,2.3,0.174,-0.1,4.8,-0.1,3.6,100,8456,64.95,-14.5
2024-06-09 07:45,0.433,5.3,0.379,0.228,4.5,0.056,0.203,2.3,0.176,-0.1,4.8,-0.1,3.5,100,8485,64.96,-13.9
2024-06-09 08:00,0.433,5.3,0.378,0.228,4.5,0.057,0.203,2.3,0.173,-0.1,4.8,-0.1,3.5,100,8526,64.99,-11.9
2024-06-09 08:15,0.433,5.3,0.378,0.228,4.5,0.058,0.203,2.2,0.173,-0.1,4.8,-0.1,3.5,100,8560,65,-9.5
2024-06-09 08:30,0.433,5.3,0.379,0.228,4.5,0.059,0.203,2.2,0.172,-0.1,4.8,-0.1,3.5,100,8607,65.02,-7.2
2024-06-09 08:45,0.433,5.3,0.378,0.228,4.5,0.057,0.203,2.2,0.173,-0.1,4.8,-0.1,3.5,100,8653,65.04,-4.6
2024-06-09 09:00,0.433,5.3,0.378,0.228,4.5,0.057,0.203,2.2,0.173,-0.1,4.8,-0.1,3.4,100,8688,65.05,-2
2024-06-09 09:15,0.433,5.3,0.378,0.228,4.5,0.06,0.203,2.1,0.173,-0.1,4.8,-0.1,3.4,100,8715,65.06,0.2
2024-06-09 09:30,0.433,5.3,0.378,0.227,4.5,0.055,0.202,2.1,0.171,-0.1,4.8,-0.1,3.4,100,8738,65.06,1.2
2024-06-09 09:45,0.433,5.3,0.379,0.227,4.5,0.057,0.203,2.1,0.174,-0.1,4.8,-0.1,3.4,100,8752,65.07,2.8
2024-06-09 10:00,0.433,5.3,0.378,0.227,4.5,0.056,0.203,2.1,0.173,-0.1,4.8,-0.1,3.4,100,8761,65.07,4
2024-06-09 10:15,0.433,5.3,0.378,0.227,4.5,0.056,0.202,2,0.173,-0.1,4.8,-0.1,3.4,100,8766,65.07,5.1
2024-06-09 10:30,0.433,5.3,0.378,0.227,4.4,0.057,0.203,2,0.172,-0.1,4.8,-0.1,3.4,100,8773,65.06,6.5
2024-06-09 10:45,0.433,5.3,0.377,0.227,4.4,0.056,0.203,2,0.171,-0.1,4.8,-0.1,3.4,100,8773,65.06,7.2
2024-06-09 11:00,0.433,5.3,0.377,0.227,4.4,0.056,0.203,2,0.172,-0.1,4.8,-0.1,3.3,100,8771,65.05,8
2024-06-09 11:15,0.433,5.3,0.378,0.227,4.4,0.057,0.203,2,0.171,-0.1,4.8,-0.1,3.3,100,8772,65.03,8.6
2024-06-09 11:30,0.433,5.3,0.378,0.227,4.4,0.056,0.203,2,0.172,-0.1,4.8,-0.1,3.3,100,8766,65.02,10.4
2024-06-09 11:45,0.433,5.3,0.377,0.227,4.4,0.056,0.203,1.9,0.174,-0.1,4.8,-0.1,3.3,100,8753,65.01,12.6
2024-06-09 12:00,0.433,5.3,0.377,0.227,4.4,0.056,0.203,1.9,0.174,-0.1,4.8,-0.1,3.3,100,8735,64.99,14.5
2024-06-09 12:15,0.433,5.3,0.377,0.227,4.4,0.056,0.203,1.9,0.173,-0.1,4.8,-0.1,3.3,100,8721,64.97,15.9
2024-06-09 12:30,0.433,5.3,0.376,0.227,4.4,0.056,0.203,1.9,0.173,-0.1,4.8,-0.1,3.3,100,8704,64.94,16.8
2024-06-09 12:45,0.433,5.3,0.377,0.227,4.4,0.056,0.203,1.9,0.175,-0.1,4.8,-0.1,3.2,100,8680,64.93,17.4
2024-06-09 13:00,0.433,5.3,0.377,0.226,4.4,0.056,0.203,1.9,0.174,-0.1,4.8,-0.1,3.2,100,8676,64.91,17.3
2024-06-09 13:15,0.433,5.3,0.377,0.226,4.4,0.057,0.203,1.9,0.172,-0.1,4.8,-0.1,3.2,100,8646,64.89,17.8
2024-06-09 13:30,0.433,5.3,0.377,0.227,4.4,0.056,0.204,1.8,0.174,-0.1,4.7,-0.1,3.2,100,8663,64.87,18.1
2024-06-09 13:45,0.433,5.3,0.377,0.227,4.4,0.056,0.204,1.8,0.174,-0.1,4.7,-0.1,3.2,100,8659,64.85,18.3
2024-06-09 14:00,0.433,5.3,0.377,0.227,4.4,0.056,0.204,1.8,0.175,-0.1,4.7,-0.1,3.2,100,8656,64.85,18
2024-06-09 14:15,0.433,5.3,0.376,0.226,4.3,0.056,0.205,1.8,0.175,-0.1,4.7,-0.1,3.2,100,8657,64.85,17.8
2024-06-09 14:30,0.433,5.3,0.376,0.226,4.3,0.056,0.205,1.8,0.175,-0.1,4.7,-0.1,3.2,100,8656,64.84,17.3
2024-06-09 14:45,0.433,5.3,0.377,0.226,4.3,0.057,0.206,1.8,0.175,-0.1,4.7,-0.1,3.1,100,8653,64.83,16.7
2024-06-09 15:00,0.433,5.3,0.377,0.226,4.3,0.056,0.206,1.8,0.176,-0.1,4.7,-0.1,3.1,100,8656,64.83,16.3
2024-06-09 15:15,0.433,5.3,0.377,0.226,4.3,0.056,0.207,1.9,0.178,-0.1,4.7,-0.1,3.1,100,8655,64.83,16
2024-06-09 15:30,0.433,5.3,0.377,0.226,4.3,0.056,0.208,1.9,0.178,-0.1,4.7,-0.1,3.1,100,8650,64.84,15.4
2024-06-09 15:45,0.433,5.3,0.377,0.226,4.3,0.056,0.208,2,0.179,-0.1,4.7,-0.1,3.1,100,8651,64.84,14.7
2024-06-09 16:00,0.433,5.3,0.378,0.226,4.3,0.056,0.208,2,0.18,-0.1,4.7,-0.1,3.1,100,8643,64.84,14
2024-06-09 16:15,0.433,5.3,0.378,0.226,4.3,0.057,0.208,2.2,0.18,-0.1,4.7,-0.1,3.1,100,8639,64.84,13.1
2024-06-09 16:30,0.433,5.3,0.377,0.227,4.3,0.056,0.208,2.2,0.181,-0.1,4.7,-0.1,3.1,100,8643,64.84,12.6
2024-06-09 16:45,0.433,5.3,0.378,0.226,4.3,0.057,0.208,2.4,0.18,-0.1,4.7,-0.1,3.2,100,8640,64.85,12.2
2024-06-09 17:00,0.433,5.3,0.378,0.227,4.3,0.057,0.208,2.4,0.183,-0.1,4.7,-0.1,3.2,100,8633,64.85,11.5
2024-06-09 17:15,0.433,5.3,0.378,0.227,4.3,0.057,0.208,2.6,0.184,-0.1,4.7,-0.1,3.2,100,8625,64.85,10.9
2024-06-09 17:30,0.433,5.3,0.378,0.227,4.3,0.057,0.208,2.6,0.181,-0.1,4.7,-0.1,3.2,100,8611,64.86,10.2
2024-06-09 17:45,0.433,5.3,0.378,0.227,4.2,0.056,0.207,2.8,0.183,-0.1,4.7,-0.1,3.2,100,8594,64.87,8.8
2024-06-09 18:00,0.433,5.3,0.378,0.227,4.2,0.058,0.207,2.8,0.183,-0.1,4.7,-0.1,3.3,100,8583,64.87,7.7
2024-06-09 18:15,0.433,5.3,0.378,0.227,4.2,0.056,0.207,2.9,0.183,-0.1,4.7,-0.1,3.3,100,8574,64.88,6.8
2024-06-09 18:30,0.433,5.3,0.378,0.227,4.2,0.057,0.207,3,0.183,-0.1,4.7,-0.1,3.3,100,8567,64.9,6.1
2024-06-09 18:45,0.433,5.3,0.379,0.227,4.2,0.056,0.207,3,0.183,-0.1,4.7,-0.1,3.4,100,8560,64.91,5.5
2024-06-09 19:00,0.433,5.3,0.379,0.227,4.2,0.057,0.207,3.1,0.184,-0.1,4.7,-0.1,3.4,100,8557,64.9,4.8
2024-06-09 19:15,0.433,5.3,0.378,0.227,4.2,0.056,0.206,3.1,0.182,-0.1,4.7,-0.1,3.4,100,8548,64.91,4.4
2024-06-09 19:30,0.433,5.3,0.378,0.227,4.3,0.056,0.206,3.1,0.182,-0.1,4.7,-0.1,3.4,100,8544,64.92,3.9
2024-06-09 19:45,0.433,5.3,0.377,0.227,4.3,0.056,0.206,3.2,0.182,-0.1,4.7,-0.1,3.5,100,8542,64.94,2.7
2024-06-09 20:00,0.433,5.3,0.377,0.227,4.3,0.057,0.206,3.2,0.182,-0.1,4.7,-0.1,3.5,100,8538,64.94,1.7
2024-06-09 20:15,0.433,5.3,0.379,0.227,4.3,0.056,0.206,3.2,0.182,-0.1,4.7,-0.1,3.5,100,8530,64.95,1.1
2024-06-09 20:30,0.433,5.3,0.378,0.227,4.3,0.056,0.206,3.2,0.182,-0.1,4.6,-0.1,3.5,100,8529,64.96,-0.1
2024-06-09 20:45,0.433,5.3,0.379,0.227,4.3,0.056,0.206,3.2,0.182,-0.1,4.6,-0.1,3.6,100,8526,64.97,-1
2024-06-09 21:00,0.433,5.3,0.378,0.227,4.3,0.057,0.206,3.1,0.183,-0.1,4.6,-0.1,3.6,100,8523,64.97,-1.6
2024-06-09 21:15,0.433,5.3,0.378,0.227,4.3,0.058,0.206,3.1,0.181,-0.1,4.7,-0.1,3.6,100,8520,64.97,-2.5
2024-06-09 21:30,0.433,5.3,0.379,0.227,4.3,0.058,0.206,3.1,0.18,-0.1,4.7,-0.1,3.6,100,8518,64.97,-2.9
2024-06-09 21:45,0.433,5.3,0.379,0.227,4.3,0.057,0.206,3.1,0.182,-0.1,4.7,-0.1,3.6,100,8515,64.99,-3.2
2024-06-09 22:00,0.433,5.3,0.378,0.227,4.3,0.058,0.206,3.1,0.182,-0.1,4.7,-0.1,3.6,100,8513,65,-2.4
2024-06-09 22:15,0.433,5.3,0.379,0.227,4.3,0.059,0.205,3,0.181,-0.1,4.7,-0.1,3.6,100,8511,65,-2.9
2024-06-09 22:30,0.433,5.3,0.378,0.227,4.3,0.058,0.205,3,0.181,-0.1,4.7,-0.1,3.6,100,8507,65,-4
2024-06-09 22:45,0.433,5.3,0.378,0.227,4.3,0.058,0.205,3,0.182,-0.1,4.7,-0.1,3.6,100,8506,65,-4.8
2024-06-09 23:00,0.434,5.3,0.379,0.227,4.3,0.058,0.205,3,0.179,-0.1,4.7,-0.1,3.6,100,8504,65,-5.8
2024-06-09 23:15,0.433,5.3,0.379,0.228,4.4,0.06,0.205,2.9,0.182,-0.1,4.7,-0.1,3.6,100,8502,64.97,-6.3
2024-06-09 23:30,0.433,5.3,0.379,0.228,4.4,0.059,0.205,2.9,0.181,-0.1,4.7,-0.1,3.6,100,8501,64.97,-7
2024-06-09 23:45,0.433,5.3,0.378,0.228,4.4,0.06,0.205,2.9,0.179,-0.1,4.7,-0.1,3.6,100,8501,64.96,-8
2024-06-10 00:00,0.434,5.3,0.378,0.228,4.4,0.058,0.205,2.9,0.179,-0.1,4.7,-0.1,3.6,100,8501,64.95,-8.5
2024-06-10 00:15,0.433,5.3,0.378,0.228,4.4,0.059,0.205,2.8,0.18,-0.1,4.7,-0.1,3.6,100,8440,64.94,-8.8
2024-06-10 00:30,0.433,5.3,0.378,0.228,4.4,0.059,0.205,2.8,0.179,-0.1,4.7,-0.1,3.6,100,8458,64.93,-9.1
2024-06-10 00:45,0.433,5.3,0.379,0.228,4.4,0.059,0.204,2.8,0.178,-0.1,4.7,-0.1,3.6,100,8462,64.93,-9.3
2024-06-10 01:00,0.433,5.3,0.379,0.228,4.4,0.058,0.204,2.8,0.178,-0.1,4.7,-0.1,3.6,100,8466,64.92,-9.7
2024-06-10 01:15,0.434,5.3,0.378,0.228,4.4,0.058,0.205,2.7,0.178,-0.1,4.7,-0.1,3.6,100,8468,64.92,-10
2024-06-10 01:30,0.433,5.3,0.378,0.228,4.4,0.058,0.204,2.7,0.179,-0.1,4.7,-0.1,3.6,100,8468,64.91,-10.6
2024-06-10 01:45,0.433,5.3,0.378,0.228,4.4,0.057,0.204,2.7,0.179,-0.1,4.7,-0.1,3.6,100,8469,64.91,-10.8
2024-06-10 02:00,0.434,5.3,0.378,0.228,4.4,0.058,0.204,2.7,0.179,-0.1,4.7,-0.1,3.6,100,8468,64.89,-10.8
2024-06-10 02:15,0.434,5.3,0.378,0.228,4.4,0.058,0.204,2.6,0.177,-0.1,4.7,-0.1,3.6,100,8467,64.89,-11.1
2024-06-10 02:30,0.434,5.3,0.378,0.228,4.4,0.059,0.204,2.6,0.176,-0.1,4.7,-0.1,3.6,100,8469,64.88,-11.3
2024-06-10 02:45,0.433,5.3,0.377,0.228,4.4,0.058,0.204,2.6,0.176,-0.1,4.7,-0.1,3.6,100,8467,64.87,-11.6
2024-06-10 03:00,0.433,5.3,0.378,0.228,4.4,0.057,0.204,2.5,0.178,-0.1,4.7,-0.1,3.5,100,8469,64.85,-11.8
2024-06-10 03:15,0.433,5.3,0.377,0.228,4.4,0.057,0.204,2.5,0.177,-0.1,4.7,-0.1,3.5,100,8467,64.84,-12.1
2024-06-10 03:30,0.433,5.3,0.378,0.228,4.4,0.057,0.204,2.5,0.176,-0.1,4.7,-0.1,3.5,100,8466,64.84,-12.5
2024-06-10 03:45,0.433,5.3,0.378,0.229,4.4,0.058,0.204,2.5,0.178,-0.1,4.7,-0.1,3.5,100,8466,64.83,-12.8
2024-06-10 04:00,0.434,5.3,0.376,0.229,4.4,0.058,0.203,2.4,0.177,-0.1,4.7,-0.1,3.5,100,8467,64.84,-13
2024-06-10 04:15,0.433,5.3,0.377,0.228,4.4,0.058,0.204,2.4,0.177,-0.1,4.7,-0.1,3.5,100,8464,64.83,-13.5
2024-06-10 04:30,0.434,5.3,0.376,0.229,4.4,0.058,0.204,2.4,0.176,-0.1,4.7,-0.1,3.5,100,8457,64.84,-13.3
2024-06-10 04:45,0.434,5.3,0.376,0.228,4.4,0.057,0.203,2.4,0.176,-0.1,4.7,-0.1,3.5,100,8463,64.84,-13.5
2024-06-10 05:00,0.433,5.3,0.377,0.228,4.4,0.059,0.203,2.4,0.176,-0.1,4.7,-0.1,3.5,100,8461,64.85,-14
2024-06-10 05:15,0.433,5.3,0.376,0.229,4.4,0.059,0.203,2.3,0.176,-0.1,4.7,-0.1,3.4,100,8458,64.86,-14.4
2024-06-10 05:30,0.433,5.3,0.377,0.229,4.4,0.058,0.203,2.3,0.174,-0.1,4.7,-0.1,3.4,100,8456,64.86,-14.5
2024-06-10 05:45,0.434,5.3,0.377,0.228,4.4,0.059,0.203,2.3,0.176,-0.1,4.7,-0.1,3.4,100,8459,64.86,-14.4
2024-06-10 06:00,0.434,5.3,0.377,0.228,4.4,0.058,0.203,2.3,0.175,-0.1,4.7,-0.1,3.4,100,8459,64.86,-14.5
2024-06-10 06:15,0.434,5.3,0.378,0.228,4.4,0.059,0.203,2.2,0.176,-0.1,4.7,-0.1,3.4,100,8458,64.87,-14.7
2024-06-10 06:30,0.433,5.3,0.376,0.228,4.4,0.058,0.203,2.2,0.176,-0.1,4.7,-0.1,3.4,100,8451,64.88,-14.5
2024-06-10 06:45,0.433,5.3,0.376,0.228,4.4,0.059,0.203,2.2,0.176,-0.1,4.7,-0.1,3.4,100,8451,64.89,-14.8
2024-06-10 07:00,0.434,5.3,0.377,0.228,4.4,0.06,0.203,2.2,0.176,-0.1,4.7,-0.1,3.4,100,8453,64.89,-14.7
2024-06-10 07:15,0.433,5.3,0.377,0.228,4.4,0.059,0.203,2.1,0.176,-0.1,4.7,-0.1,3.4,100,8452,64.9,-14.5
2024-06-10 07:30,0.434,5.3,0.377,0.228,4.4,0.059,0.203,2.1,0.176,-0.1,4.7,-0.1,3.3,100,8462,64.91,-14.3
2024-06-10 07:45,0.434,5.3,0.377,0.228,4.4,0.057,0.203,2.1,0.177,-0.1,4.7,-0.1,3.3,100,8472,64.91,-14.1
2024-06-10 08:00,0.434,5.3,0.376,0.228,4.3,0.056,0.203,2.1,0.175,-0.1,4.7,-0.1,3.3,100,8478,64.93,-13.5
2024-06-10 08:15,0.434,5.3,0.376,0.228,4.3,0.057,0.203,2,0.176,-0.1,4.7,-0.1,3.3,100,8523,64.95,-12.8
2024-06-10 08:30,0.434,5.3,0.376,0.228,4.3,0.056,0.203,2,0.175,-0.1,4.7,-0.1,3.3,100,8584,64.97,-10.6
2024-06-10 08:45,0.434,5.3,0.375,0.228,4.3,0.056,0.203,2,0.176,-0.1,4.7,-0.1,3.3,100,8625,65.01,-7.9
2024-06-10 09:00,0.434,5.3,0.375,0.228,4.3,0.057,0.203,2,0.177,-0.1,4.7,-0.1,3.3,100,8676,65.03,-5
2024-06-10 09:15,0.434,5.3,0.375,0.228,4.3,0.056,0.203,2,0.176,-0.1,4.7,-0.1,3.3,100,8690,65.05,-2.7
2024-06-10 09:30,0.434,5.3,0.376,0.228,4.3,0.057,0.202,1.9,0.175,-0.1,4.7,-0.1,3.2,100,8738,65.07,-0.5
2024-06-10 09:45,0.434,5.3,0.376,0.227,4.3,0.056,0.203,1.9,0.174,-0.1,4.7,-0.1,3.2,100,8754,65.09,1.6
2024-06-10 10:00,0.434,5.3,0.376,0.227,4.3,0.058,0.202,1.9,0.176,-0.1,4.7,-0.1,3.2,100,8762,65.1,2.7
2024-06-10 10:15,0.434,5.3,0.376,0.227,4.3,0.057,0.203,1.9,0.173,-0.1,4.7,-0.1,3.2,100,8768,65.09,3.7
2024-06-10 10:30,0.433,5.3,0.376,0.227,4.3,0.057,0.202,1.9,0.173,-0.1,4.7,-0.1,3.2,100,8773,65.1,5
2024-06-10 10:45,0.434,5.3,0.375,0.227,4.3,0.057,0.202,1.9,0.174,-0.1,4.7,-0.1,3.2,100,8772,65.09,5.9
2024-06-10 11:00,0.433,5.3,0.376,0.227,4.3,0.057,0.203,1.8,0.175,-0.1,4.7,-0.1,3.2,100,8779,65.1,7.3
2024-06-10 11:15,0.434,5.3,0.375,0.227,4.3,0.056,0.203,1.8,0.174,-0.1,4.7,-0.1,3.2,100,8772,65.1,9.9
2024-06-10 11:30,0.434,5.2,0.376,0.227,4.3,0.056,0.203,1.8,0.174,-0.1,4.7,-0.1,3.1,100,8750,65.09,11.9
2024-06-10 11:45,0.433,5.2,0.376,0.226,4.3,0.055,0.203,1.8,0.174,-0.1,4.7,-0.1,3.1,100,8746,65.07,12.3
2024-06-10 12:00,0.433,5.2,0.375,0.226,4.3,0.055,0.203,1.8,0.174,-0.1,4.7,-0.1,3.1,100,8736,65.05,13.3
2024-06-10 12:15,0.433,5.2,0.376,0.226,4.3,0.055,0.203,1.8,0.174,-0.1,4.7,-0.1,3.1,100,8725,65.04,14.4
2024-06-10 12:30,0.434,5.2,0.375,0.226,4.2,0.054,0.203,1.8,0.174,-0.1,4.7,-0.1,3.1,100,8701,65.02,14.5
2024-06-10 12:45,0.433,5.2,0.376,0.226,4.2,0.056,0.203,1.7,0.176,-0.1,4.7,-0.1,3.1,100,8684,65.01,14.4
2024-06-10 13:00,0.433,5.2,0.376,0.226,4.2,0.054,0.203,1.7,0.174,-0.1,4.6,-0.1,3.1,100,8703,64.99,14.7
2024-06-10 13:15,0.433,5.2,0.376,0.226,4.2,0.056,0.203,1.7,0.175,-0.1,4.6,-0.1,3.1,100,8692,64.98,16.1
2024-06-10 13:30,0.433,5.2,0.376,0.226,4.2,0.055,0.203,1.7,0.176,-0.1,4.6,-0.1,3.1,100,8678,64.96,16.7
2024-06-10 13:45,0.433,5.2,0.376,0.226,4.2,0.055,0.203,1.7,0.177,-0.1,4.6,-0.1,3.1,100,8661,64.94,17.2
2024-06-10 14:00,0.433,5.2,0.375,0.226,4.2,0.056,0.204,1.7,0.176,-0.1,4.6,-0.1,3,100,8653,64.93,16.7
2024-06-10 14:15,0.434,5.2,0.376,0.226,4.2,0.055,0.204,1.7,0.176,-0.1,4.6,-0.1,3,100,8651,64.92,17.3
2024-06-10 14:30,0.433,5.2,0.376,0.226,4.2,0.056,0.204,1.7,0.177,-0.1,4.6,-0.1,3,100,8656,64.9,16.8
2024-06-10 14:45,0.433,5.2,0.376,0.226,4.2,0.056,0.205,1.7,0.177,-0.1,4.6,-0.1,3,100,8661,64.89,16.6
2024-06-10 15:00,0.433,5.2,0.376,0.226,4.2,0.055,0.205,1.7,0.176,-0.1,4.6,-0.1,3,100,8659,64.88,16.6
2024-06-10 15:15,0.433,5.2,0.375,0.226,4.2,0.056,0.206,1.7,0.176,-0.1,4.6,-0.1,3,100,8657,64.87,16.5
2024-06-10 15:30,0.433,5.2,0.376,0.226,4.2,0.056,0.206,1.7,0.178,-0.1,4.6,-0.1,3,100,8652,64.87,16.1
2024-06-10 15:45,0.433,5.2,0.376,0.226,4.2,0.053,0.207,1.7,0.181,-0.1,4.6,-0.1,3,100,8652,64.86,15.6
2024-06-10 16:00,0.433,5.2,0.375,0.226,4.1,0.055,0.208,1.7,0.182,-0.1,4.6,-0.1,3,100,8643,64.85,15.2
2024-06-10 16:15,0.434,5.2,0.375,0.226,4.1,0.054,0.208,1.8,0.181,-0.1,4.6,-0.1,3,100,8640,64.85,14.5
2024-06-10 16:30,0.434,5.2,0.375,0.226,4.1,0.054,0.208,1.8,0.181,-0.1,4.6,-0.1,3,100,8623,64.86,13.5
2024-06-10 16:45,0.434,5.2,0.376,0.227,4.1,0.055,0.209,1.9,0.182,-0.1,4.6,-0.1,3,100,8618,64.87,12.3
2024-06-10 17:00,0.433,5.2,0.375,0.227,4.1,0.053,0.209,2,0.182,-0.1,4.6,-0.1,3,100,8610,64.88,11.4
2024-06-10 17:15,0.434,5.2,0.376,0.227,4.1,0.056,0.209,2.1,0.184,-0.1,4.6,-0.1,3,100,8601,64.9,10.3
2024-06-10 17:30,0.434,5.2,0.376,0.227,4.1,0.056,0.209,2.2,0.184,-0.1,4.6,-0.1,3,100,8583,64.89,8.9
2024-06-10 17:45,0.434,5.2,0.376,0.227,4.1,0.056,0.208,2.3,0.185,-0.1,4.6,-0.1,3,100,8574,64.89,7.4
2024-06-10 18:00,0.434,5.2,0.376,0.227,4.1,0.055,0.208,2.4,0.184,-0.1,4.6,-0.1,3,100,8566,64.89,6
2024-06-10 18:15,0.434,5.2,0.375,0.227,4.1,0.055,0.208,2.4,0.185,-0.1,4.6,-0.1,3.1,100,8558,64.89,4.9
2024-06-10 18:30,0.434,5.2,0.378,0.227,4.1,0.055,0.208,2.5,0.183,-0.1,4.6,-0.1,3.1,100,8552,64.91,4
2024-06-10 18:45,0.434,5.2,0.377,0.227,4.1,0.057,0.208,2.6,0.185,-0.1,4.6,-0.1,3.1,100,8552,64.93,3.8
2024-06-10 19:00,0.434,5.2,0.376,0.227,4.1,0.057,0.207,2.6,0.184,-0.1,4.6,-0.1,3.1,100,8545,64.93,2.6
2024-06-10 19:15,0.434,5.2,0.377,0.227,4.1,0.055,0.207,2.7,0.184,-0.1,4.5,-0.1,3.2,100,8539,64.93,1
2024-06-10 19:30,0.434,5.2,0.378,0.228,4.1,0.055,0.207,2.7,0.183,-0.1,4.5,-0.1,3.2,100,8535,64.93,0.4
2024-06-10 19:45,0.434,5.2,0.377,0.228,4.1,0.056,0.207,2.7,0.183,-0.1,4.5,-0.1,3.2,100,8533,64.94,0.1
2024-06-10 20:00,0.434,5.2,0.377,0.228,4.1,0.056,0.207,2.7,0.182,-0.1,4.5,-0.1,3.2,100,8529,64.94,-1
2024-06-10 20:15,0.434,5.2,0.376,0.228,4.1,0.057,0.207,2.7,0.182,-0.1,4.5,-0.1,3.2,100,8523,64.94,-1.8
2024-06-10 20:30,0.434,5.2,0.378,0.228,4.1,0.056,0.207,2.7,0.185,-0.1,4.5,-0.1,3.3,100,8526,64.95,-2.7
2024-06-10 20:45,0.434,5.2,0.378,0.228,4.1,0.056,0.207,2.7,0.183,-0.1,4.5,-0.1,3.3,100,8521,64.96,-3.4
2024-06-10 21:00,0.434,5.2,0.377,0.228,4.1,0.057,0.207,2.7,0.181,-0.1,4.5,-0.1,3.3,100,8521,64.97,-4.4
2024-06-10 21:15,0.434,5.2,0.378,0.228,4.1,0.056,0.206,2.7,0.183,-0.1,4.5,-0.1,3.3,100,8510,64.96,-5.1
2024-06-10 21:30,0.434,5.2,0.378,0.228,4.1,0.057,0.206,2.7,0.184,-0.1,4.5,-0.1,3.3,100,8511,64.96,-5.3
2024-06-10 21:45,0.434,5.2,0.378,0.228,4.1,0.058,0.206,2.7,0.183,-0.1,4.5,-0.1,3.3,100,8510,64.97,-5.8
2024-06-10 22:00,0.434,5.2,0.378,0.228,4.1,0.057,0.206,2.7,0.183,-0.1,4.5,-0.1,3.3,100,8510,64.98,-6.8
2024-06-10 22:15,0.434,5.2,0.378,0.228,4.1,0.058,0.206,2.6,0.181,-0.1,4.5,-0.1,3.3,100,8505,64.99,-7.1
2024-06-10 22:30,0.434,5.2,0.378,0.228,4.1,0.057,0.206,2.6,0.182,-0.1,4.5,-0.1,3.3,100,8506,64.99,-7.4
2024-06-10 22:45,0.434,5.2,0.379,0.228,4.1,0.057,0.205,2.6,0.182,-0.1,4.5,-0.1,3.3,100,8503,64.99,-8
2024-06-10 23:00,0.434,5.2,0.376,0.228,4.2,0.057,0.205,2.6,0.181,-0.1,4.5,-0.1,3.3,100,8504,64.99,-8.3
2024-06-10 23:15,0.434,5.2,0.378,0.228,4.2,0.056,0.205,2.6,0.18,-0.1,4.5,-0.1,3.3,100,8502,64.97,-8.6
2024-06-10 23:30,0.434,5.2,0.377,0.227,4.2,0.056,0.205,2.5,0.18,-0.1,4.5,-0.1,3.3,100,8501,64.97,-8.6
